"ID","Joke"
121,"If at first you don't succeed, we have a lot in common."
122,"My girlfriend told me to go out and get something that makes her look sexy... so I got drunk."
123,"I'm stuck somewhere between playing my cards right & not playing with a full deck."
124,"Failure is not falling down, it is not getting up again."
125,"Your family tree must be a cactus because everybody on it is a prick."
126,"I bet you I could stop gambling."
127,"Why is the day that you do laundry, cook, clean, iron and so on, called a day off?"
128,"Friends wave red flags when you have a bad idea.  Real friends pick up a camera."
129,"The light at the end of the tunnel has been turned off due to budget cuts."
130,"It's bad luck to be superstitious."
131,"My job is secure. No one else wants it."
132,"It's better to let someone think you are an Idiot than to open your mouth and prove it."
133,"My ex wrote to me: Can you delete my number? I responded: Who is this?"
134,"Behind every successful student, there is a deactivated Facebook account."
135,"Best friends: Ready to die for each other, but will fight to the death over the last slice of pizza."
136,"Whoever said nothing is impossible is a liar. I've been doing nothing for years."
137,"There are few things I enjoy more than picking an argument with my girlfriend when she has the hiccups."
138,"Yo're so ugly, when your mom dropped you off at school she got a fine for littering."
139,"I didn't say it was your fault, I said I was blaming you."
140,"Top 3 situations that require witnesses:1) Crimes2) Accidents 3) MarriagesNeed I say more?"
141,"There is a new trend in our office; everyone is putting names on their food. I saw it today, while I was eating a sandwich named Kevin."
142,"A fine is a tax for doing wrong. A tax is a fine for doing well."
143,"My doctor told me that jogging could add years to my life. He was rightI feel ten years older already."
144,"Wife: ""I look fat. Can you give me a compliment?"" Husband: ""You have perfect eyesight."""
145,"I like you. You remind me of when I was young and stupid. "
146,"Escalators don't break down... they just turn into stairs."
147,"If I'd shot you sooner, I'd be out of jail by now."
148,"What do you do if a blonde throws a grenade at you? Pull the pin and throw it back. "
149,"It is much easier to apologize than to ask permission. "
150,"My opinions may have changed, but not the fact that I am right."
151,"Your birth certificate is an apology letter from the condom factory."
152,"The only way you'll ever get laid is if you crawl up a chicken's ass and wait."
153,"Every time you talk to your wife, your mind should remember that... 'This conversation will be recorded for Training and Quality purpose'"
154,"I am busy contemplating my future. Don't worry, this will only take a minute."
155,"My wife made me into millionaire. I was a multi-millionaire before we met."
156,"Measure twice, cut five times, curse profusely, punch a wall, give up, call a professional."
157,"Never do card tricks for the group you play poker with. "
158,"I live in constant fear that my kid will become a famous artist or painter and I will have thrown out about a trillion dollars of her work."
159,"People who write ""u"" instead of ""you"". What do you do with all the time you save?"
160,"For every action, there is a corresponding over-reaction."
161,"If I had a star for every time you brightened my day, I'd have a galaxy in my hand."
162,"Congratulations, If you press the elevator button three times it goes into hurry mode  really..."
163,"Turning vegan is a big missed steak."
164,"Eat right. Stay fit. Die anyway."
165,"You must have been born on a highway because that's where most accidents happen."
166,"How did I escape Iraq? Iran."
167,"The best things in life are free *plus shipping and handling*"
168,"I can't believe I got fired from the calendar factory. All I did was take a day off."
169,"The recommended age to have a Ouija Board is 8+ years old. So, you need to be 21 years old to drink alcohol and 8 to summon the devil."
170,"I met my soulmate. She didn't."
171,"Never trust a dog to watch your food."
172,"I like to finish other people's sentences because... my version is better."
173,"What makes men chase women they have no intention of marrying? The same urge that makes dogs chase cars they have no intention of driving."
174,"She wanted a puppy. But I didn't want a puppy. So we compromised and got a puppy."
175,"I hate lying people, they're always in my way to the ocean."
176,"Cats spend two thirds of their lives sleeping, and the other third making viral videos."
177,"Why was Cinderella thrown off the basketball team? She ran away from the ball."
178,"I married Miss Right. I just didn't know her first name was Always."
179,"I wasn't originally going to get a brain transplant, but then I changed my mind."
180,"Adults are always asking little kids what they want to be when they grow up because they're looking for ideas."
181,"Why is it everything I love is either unhealthy, addicting or has multiple restraining orders against me?"
182,"I eat my tacos over a Tortilla. That way when stuff falls out, BOOM, another taco."
183,"I'm reading a book about anti-gravity. It's impossible to put down."
184,"If time is money are ATM's time machines?"
185,"I'd tell you a chemistry joke but I know I wouldn't get a reaction."
186,"The reward for a job well done is more work."
187,"Nothing is fool proof to a sufficiently talented fool."
188,"That awkward moment when you're in a meeting and your stomach decides to sound like a dying whale."
189,"My wife and I always compromise. I admit I'm wrong and she agrees with me."
190,"My superpower is making people laugh. Which would be great if I was trying to be funny."
191,"My life is an open book. But it's very poorly written and I die in the end."
192,"I wasn't born with enough middle fingers to let you know how I feel about you."
193,"Refusing to go to the gym counts as resistance training, right?"
194,"I'm the kind of guy who stops the microwave at 1 second just to feel like a bomb defuser."
195,"I think that if I died and went straight to hell it would take me at least a week to realize I wasn't at work anymore."
196,"If laughter is the best medicine, your face must be curing the world."
197,"Don't be irreplaceable - if you cannot be replaced, you cannot be promoted."
198,"Doesn't expecting the unexpected make the unexpected become the expected?"
199,"Everyone has a friend who laughs funnier than he jokes."
200,"Never break someone's heart because they have only one inside...break their bones because they have 206 of them."
201,"Before having a kid the most important thing to ask yourself is ""Am I ready to watch the exact same cartoon on repeat for the next 4 years?"""
202,"Why did the blond get fired from the banana plantation? Because she threw out all the bent ones."
203,"Dear Couples Who Fight In Public, stop trying to whisper and would it kill you to include some backstory."
204,"The lesson of Halloween is that pretending to be something you're not will lead to a sweet reward."
205,"One day you're the best thing since sliced bread. The next, you're toast."
206,"Why is there so much blood in my alcohol system?"
207,"I saw a sign that said ""Watch for children"" and I thought, ""That sounds like a fair trade""."
208,"If you really want to know about mistakes, you should ask your parents."
209,"Accidentally pooped my pants in the elevator. I'm taking this shit to a whole new level."
210,"I burnt my Hawaiian pizza today. Should have cooked it on aloha teperature."
211,"Did you hear about the guy who got hit in the head with a can of soda? He was lucky it was a soft drink."
212,"I remember when Halloween was the scariest night of the year. Now, it's Election night."
213,"You may fall from the sky, you may fall from a tree, but the best way to fall... is in love with me."
214,"Moses was leading his people through the desert for 40 years. It seems, even in Biblical times men avoided asking the way."
215,"My husband is on the roof - only a few inches away from an insurance claim that could completely change my life."
216,"I am known at the gym as the ""before picture."""
217,"Being a hypochondriac is going to save my life one of these days"
218,"A man enters a store and says: ""15 litres of wine please."" ""Did you bring a container for this?"" ""You're speaking to it."""
219,"I was born to be a pessimist. My blood type is B Negative."
220,"I think it's wrong that only one company makes the game Monopoly."
221,"The only knowledge that can hurt you is the knowledge you don't have."
222,"If someone hates you for no reason, give that motherfucker a reason."
223,"The man who discovered copper died penniless."
224,"I feel like I'm diagonally parked in a parallel universe."
225,"Sometimes the first step to forgiveness, is realising the other person was born an idiot."
226,"People are making end of the world jokes. Like there is no tomorrow."
227,"Where do they get the seeds to plant seedless watermelons?"
228,"The hardness of butter is directly proportional to the softness of the bread."
229,"Why does it feel like time slows down during the day when you're at work and rapidly speeds up at night when you get home?"
230,"My girlfriends dad asked me what I do. Apparently, ""your daughter"" wasn't the right answer."
231,"The grass may be greener on the other side but at least you don't have to mow it."
232,"Sometimes I wake up grumpy; other times I let her sleep."
233,"I asked my North Korean friend how it was there, he said he couldn't complain."
234,"The depressing thing about tennis is that no matter how good I get, I'll never be as good as a wall."
235,"Depression is merely anger without enthusiasm."
236,"I would give my dad what he really wants on Father's Day, but I can't afford to move out yet."
237,"You know your children are growing up when they stop asking you where they came from and refuse to tell you where they're going."
238,"Women should not have children after 35. Really ... 35 children are enough."
239,"I have never understood why women love cats. Cats are independent, they don't listen, they don't come in when you call, they like to stay out all night, and when they're home they like to be left alone and sleep. In other words, every quality that women hate in a man, they love in a cat."
240,"Now what's on the menu? Me-n-u"
241,"God gave us the brain to work out problems. However, we use it to create more problems."
242,"For once in my life, I'd like to get up in the morning and be as excited about it as my penis."
243,"According to most studies, people's number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you're better off in the casket than doing the eulogy."
244,"Women might be able to fake orgasms. But men can fake a whole relationship."
245,"It's funny, when I walk into a spider web I demolish his home and misplace his dinner yet I still feel like the victim."
246,"Time waits for no man, time is obviously a woman."
247,"People say money is not the key to happiness, but I always figured if you had enough money, you can have a key made."
248,"Friends are forever. Until they get in a relationship."
249,"Doing things that you are not supposed to do at work makes your vision, hearing and alertness much better."
250,"We never knew he was a drunk... until he showed up to work sober."
251,"How do you make a blonde's eyes light up? Shine a flashlight in their ear. "
252,"Children in the back seats of cars cause accidents, but accidents in the back seats of cars cause children."
253,"One cigarette shortens your life by two hours, one bottle of vodka by three hours, and a workday  eight hours."
254,"If I had a dollar for every time you said something smart, I'd be broke."
255,"What's six inches long, two inches wide, and drives women wild? Money."
256,"What does snowman have and snow women doesn't, snowballs."
257,"I got caught in police speed trap yesterday. The officer walked up to my car and said ""I've been waiting all day for you "" Well I said. I got here as fast as I could."
258,"A memorandum is written not to inform the reader, but to protect the writer."
259,"Isn't it weird how when a cop drives by you feel paranoid instead of protected."
260,"I'm glad I know sign language, it's pretty handy."
261,"I don't have an attitude; I have a personality you can't handle."
262,"It's just a bad day, not a bad life."
263,"Every time I find the meaning of life, they change it."
264,"My mother never saw the irony in calling me a son-of-a-bitch."
265,"Yesterday, I fell down from a 10 meter ladder. Thank God I was on the third step."
266,"I don't think you act stupid, I'm sure it's the real thing."
267,"Some people say ""If you can't beat them, join them"". I say ""If you can't beat them, beat them"", because they will be expecting you to join them, so you will have the element of surprise."
268,"I bet you $4,567.89 you can't guess how much I owe my bookie."
269,"Hey, you have something on your chin... no, the 3rd one down."
270,"I'm jealous of all the people that haven't met you!"
271,"I was going to look for my missing watch, but I could never find the time."
272,"TRUE FRIENDSHIP: Walking into a persons house and your wifi connects automatically."
273,"I need to start paying closer attention to stuff. Found out today my wife and I have separate names for the cat."
274,"You haven't experienced awkward until you try to tickle someone who isn't ticklish."
275,"I like birthdays, but I think too many can kill you."
276,"My mom said that if I don't get off my computer and do my homework she'll slam my head on the keyboard, but I think she's jokinfjreoiwjrtwe4to8rkljreun8f4ny84c8y4t58lym4wthylmhawt4mylt4amlathnatyn"
277,"eBay is so useless. I tried to look up lighters and all they had was 13,749 matches."
278,"Letting the cat out of the bag is a whole lot easier than putting it back in."
279,"Smart people don't call themselves smart - me included."
280,"I'm sorry I wasn't part of your past, can I make it up by being in your future?"
281,"Facts do not cease to exist because they are ignored."
282,"What language are you speaking? Cause it sounds like bullshit."
283,"The trouble with doing something right the first time is that nobody appreciates how difficult it was."
284,"You could very well be going to heaven but it won't be hell in hell without you!"
285,"Can I have your picture so I can show Santa what I want for Christmas?"
286,"It's so cold that I have to take half a Viagra so I won't pee on my shoes."
287,"Hit snooze until the panic sets in."
288,"It looks like your face caught on fire and someone tried to put it out with a hammer."
289,"I always tell new hires, don't think of me as your boss, think of me as your friend who can fire you."
290,"How do you embarrass an archeologist? Give him a used tampon and ask him which period it came from."
291,"There's nothing like the joy on a kid's face when he first sees the PlayStation box containing the socks I got him for Christmas."
292,"I work to buy a car to go to work."
293,"Children seldom misquote you. In fact, they usually repeat word for word what you shouldn't have said."
294,"Autocorrect just changed ""I have so much anxiety I can barely breathe"" to ""I'm fine."""
295,"What did the blonde say when she found out she was pregnant? ""Are you sure it's mine?"""
296,"If I had a face like yours, I'd sue my parents."
297,"Behind every great man is a woman rolling her eyes."
298,"Roses are red violets are blue, God made me pretty, what happened to you?"
299,"I refused to believe my road worker father was stealing from his job, but when I got home, all the signs were there."
300,"That awkward moment when you're about to hug someone sexy as hell and then you hit the mirror."
301,"A friend of mine tried to annoy me with bird puns, but I soon realized that toucan play at that game."
302,"Don't you love nature, despite what it did to you?"
303,"Hell is wallpapered with all your deleted selfies."
304,"You're the reason the gene pool needs a lifeguard."
305,"Any room is a panic room if you've lost your phone in it."
306,"Your life doesn't get better by chance. It gets better by choice."
307,"What do you call it when a blonde dies their hair brunette? Artificial intelligence."
308,"You're slower than a herd of turtles stampeding through peanut butter. "
309,"My wife sent her photograph to the Lonely Hearts Club. They sent it back saying they weren't that lonely."
310,"If you can go to the gym without telling people on the Internet, you are instantly hired by the CIA."
311,"Everywhere is walking distance if you have the time."
312,"Aha, I see the Fuck-Up Fairy has visited us again! "
313,"What do you call a smart blonde? A golden retriever."
314,"Nothing makes me more suspicious than an unsolicited compliment."
315,"I asked my wife what she wanted for Christmas. She told me ""Nothing would make her happier than a diamond necklace"" So I bought her nothing."
316,"I am on a seafood diet. Every time I see food, I eat it."
317,"Music makes every day better, especially if you turn it up just loud enough to drown out all the people around you."
318,"Turtles think frogs are homeless."
319,"When I get naked in the bathroom, the shower usually gets turned on."
320,"I'm emotionally constipated. I haven't given a shit in days."
321,"What dog can jump higher than a building? Anydog, buildings can't jump!"
322,"The last airline I flew charged for everything. Except for the bad service. That was free."
323,"Thieves had broken into my house and stolen everything except my soap, shower gel, towels and deodorant. Dirty Bastards."
324,"When I die, I hope I have enough time to point at a complete stranger and whisper ""You did this."""
325,"Success is like pregnancy. Everybody congratulates you but nobody knows how many times you got fucked to achieve it."
326,"Makeup tip: You're not in the circus."
327,"So, a thought crossed your mind? Must have been a long and lonely journey."
328,"There's only one problem with your face, I can see it."
329,"You so ugly when who were born the doctor threw you out the window and the window threw you back."
330,"I love what you've done with your hair. How do you get it to come out of the nostrils like that?"
331,"It's not a relationship until you argue about whose turn it is to apologize."
332,"Do you know what it means to come home to a man who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house."
333,"Remember, everyone seems normal until you get to know them..."
334,"You're so fake, Barbie is jealous."
335,"The dinner I was cooking for my family was going to be a surprise but the fire trucks ruined it."
336,"I thought I was just really tired but it's been 5 years so I guess this is how I look now."
337,"The deeper the pit you're falling into, the more chance you have to learn how to fly."
338,"""Excuse me miss, can I have the time? I'd check my watch but I can't take my eyes off you."""
339,"Anyone who has never made a mistake has never tried anything new."
340,"Calling you an idiot would be an insult to all stupid people."
341,"Why did the scientist install a knocker on his door? He wanted to win the No-bell prize!"
342,"Any salad can be a Caesar salad if you stab it enough."
343,"I'm glad to see you're not letting your education get in the way of your ignorance."
344,"I'm here for whatever you need me to do from the couch."
345,"The reason a dog has so many friends is that he wags his tail instead of his tongue."
346,"You are proof that evolution CAN go in reverse."
347,"Life isn't about winning and losing. It's about wishing you would have won and wondering why you lost."
348,"It doesn't matter how much you work, there will always be an asshole that works less but gets more."
349,"I'm good at multitasking and procrastinating, which means right now there are at least 28 things that I'm putting off until later."
350,"Maybe if we start telling people the brain is an app they will start using it."
351,"We are born naked, wet and hungry. Then things get worse."
352,"I would love to insult you... but that would be beyond the level of your intelligence."
353,"If winning isn't everything why do they keep score?"
354,"Diplomacy is the art of sending someone to hell in the way that they are looking forward to it."
355,"Q: What do you call the security outside of a Samsung Store? A: Guardians of the Galaxy."
356,"My first job was working in an orange juice factory, but I got canned: couldn't concentrate."
357,"A book just fell on my head. I've only got myshelf to blame."
358,"How many times do I have to flush before you go away? "
359,"What do a nearsighted gynecologist and a puppy have in common? A wet nose."
360,"Now that I'm older, I realize that my imaginary friend was really nothing more than an imaginary acquaintance."
361,"The hotel has a live band and my favourite song is ""We're going for a break now, we'll be back later""."
362,"Marijuana is the gateway drug to taking 45 minutes to pick out which color Gatorade you want to buy."
363,"Someone just honked their horn to get me out of my parking space quicker so now we will both be here until we're dead."
364,"I would ask you how old you are but I know you can't count that high."
365,"Ever stop to think, and forget to start again?"
366,"Keep talking, someday you'll say something intelligent!"
367,"You do realize makeup isn't going to fix your stupidity?"
368,"Always identify who to blame in an emergency."
369,"I may love to shop but I'm not buying your bullshit."
370,"What is a video game characters favorite method of brawling? Hitboxing!"
371,"Give me ambiguity or give me something else."
372,"A courtroom artist was arrested today for an unknown reason... details are sketchy."
373,"A procrastinator's work is never done."
374,"I would like to thank everybody that stuck by my side for those five long minutes my house didn't have internet."
375,"My kids are very optimistic.  Every glass they leave sitting around the house is at least half full."
376,"What is the difference between ""ooooooh""and ""aaaaaaah""? About three inches. "
377,"My parents won't say which of their six kids they love the best, but they have told me I finished just out of the top five."
378,"Do it tomorrow. You have made enough mistakes for today."
379,"Do you wanna lose ten pounds of ugly fat? Cut off your head."
380,"Which sexual position produces the ugliest children? Ask your mother."
381,"I don't know what makes you so stupid, but it really works."
382,"The trouble with unemployment is that the minute you wake up in the morning you're on the job."
383,"Always borrow money from a pessimist. He won't expect it back."
384,"What is the one thing that all men at singles bars have in common? They're married."
385,"Told my wife I wanted our kids every other weekend and she reminded me that we're married and live together so I'd have to see them every day."
386,"What was Forrest Gump's email password? ""1forrest1"""
387,"Sometimes waking up means the best part of your day is over!"
388,"Whats the difference between your girlfriend and a walrus? One has a moustache and smells of fish and the other is a walrus."
389,"I don't think you are stupid. You just have a bad luck when thinking."
390,"I don't approve of political jokes...I've seen too many of them get elected. "
391,"What do the Mafia and a pussy have in common? One slip of the tongue, and you're in deep shit."
392,"Some of us learn from the mistakes of others; the rest of us have to be the others."
393,"My speech today will be like a mini-skirt. Long enough to cover the essentials but short enough to hold your attention!"
394,"How is a woman like a condom? Both spend more time in your wallet than on your dick."
395,"Why can't you play Uno with a Mexican? They steal all the green cards."
396,"How do you make a blonde laugh on Saturday? Tell her a joke on Wednesday! "
397,"What's the difference between a paycheck and a penis? You don't have to beg your wife to blow your paycheck."
398,"I'm in a long distance relationship. My girlfriend is in the future."
399,"A positive attitude may not solve all your problems, but it will annoy enough people to make it worth the effort."
400,"Why is ""abbreviation"" such a long word? "
401,"Laziness is when a person doesn't fake that he's working."
402,"Whenever i have a headache,i take two asprins and keep away the children,like the bottle says"
403,"I'm having an introvert party and you're all not invited."
404,"Masturbation is like procrastination, it's all good and fun until you realize you are only fucking yourself!"
405,"I'm no photographer, but I can picture us together."
406,"As an outsider, what do you think of the human race?"
407,"Only after getting married you realise that those husband-wife jokes were not just jokes."
408,"Why doesn't Mexico have an Olympic team? Because everybody who can run, jump and swim are already in the U.S."
409,"3 people having sex is a threesome, 2 is a twosome. So next time someone calls you 'HANDSOME', don't take it as a compliment!"
410,"If I wanted to hear from an asshole, I'd fart."
411,"I wanna make a joke about sodium, but Na.."
412,"What can strike a blonde without her even knowing it? A thought."
413,"What's the difference between a northern fairytale and a southern fairytale? A northern fairytale begins ""Once upon a time ..."" A southern fairytale begins ""Y'all ain't gonna believe this shit ..."""
414,"I'd like to see things from your point of view, but I can't seem to get my head that far up your ass."
415,"Oh, you're straight? Well, so is spaghetti until it gets hot and wet."
416,"You are not as bad as people say, you are much, much worse."
417,"Father's day, the most confusing day in the ghetto."
418,"Time is what keeps things from happening all at once. "
419,"Anger; the feeling that makes your mouth work faster than your mind."
420,"Failure is not an optionit comes bundled with the software."
421,"If you don't like the news, go out and make some."
422,"We are all time travelers moving at the speed of exactly 60 minutes per hour."
423,"Wouldn't exercise be more fun if calories screamed while you burned them?"
424,"""I'm sorry"" and ""I apologize"" mean the same thing... except when you're at a funeral."
425,"We come to love not by finding a perfect person... but by learning to see an imperfect person perfectly."
426,"Three words to ruin a man's ego...? ""Is it in?"""
427,"I think they picked me for my motivational skills. Everyone always says they have to work twice as hard when I'm around!"
428,"My resume is just a list of things I hope you never ask me to do."
429,"A TV can insult your intelligence, but nothing rubs it in like a computer."
430,"Sex is not the answer. Sex is the question. ""Yes"" is the answer."
431,"Do I know you? Cause you look a lot like my next girlfriend."
432,"If you're going through Hell, keep going."
433,"I got lost in your eyes. But I also get lost in most department stores, so I wouldn't read too much into it."
434,"Brains aren't everything. In your case they're nothing."
435,"By the time you learn the rules of life, you're too old to play the game."
436,"Experience is what you get when you didn't get what you wanted."
437,"Always remember you're unique, just like everyone else."
438,"I can feel my personality turning a dull shade of grey when I talk to you."
439,"Living on earth may be expensive, but it includes an annual free trip around the sun."
440,"He doesn't know the meaning of fear... but then again, he doesn't know the meaning of MOST words."
441,"What do prisoners use to call each other? Cell phones."
442,"Hard work never killed anyone, but why take the chance?"
443,"Statistically 6 out of 7 Dwarfs are not Happy."
444,"How many of you believe in telekinesis? Raise MY hand!"
445,"If God is watching us, the least we can do is be entertaining."
446,"You are so ugly when you looked in the mirror your reflection walked away."
447,"I hate insects puns, they really bug me."
448,"My wife's not too smart. I told her, our kids were spoiled. She said, ""All kids smell that way."""
449,"A girl phoned me the other day and said, ""Come on over, there's nobody home."" I went over. Nobody was home."
450,"Why can't blondes count to 70? Because 69 is a bit of a mouthful."
451,"The road to success is always under construction."
